category,display_name,official_id,source_page_url,source_image_url,local_path,image_format,mime,width,height,bytes,sha256,duplicate_of,status,error
character_avatar,提纳里,2265,https://wiki.hoyolab.com/pc/genshin/entry/2265?lang=zh-cn,https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/23/47826599/d039c6da9285163f46b85f0241f29c17_4850179515894860705.png,Characters/提纳里_2265.png,PNG,image/png,256,256,93731,62cec4776702ef27770bbb748a2b6a13c04cf28e65f6dfa6a571c9c02a52ba22,,success,
character_avatar,鹿野院平藏,2263,https://wiki.hoyolab.com/pc/genshin/entry/2263?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/e9050c371f827cbe228e7aa24b2de422_5959893409167164118.png,Characters/鹿野院平藏_2263.png,PNG,image/png,256,256,85941,ac64038cdb6019d62a7e5fd74b7772999d720f66ff18fa647e13aae7775c98c5,,success,
character_avatar,久岐忍,2256,https://wiki.hoyolab.com/pc/genshin/entry/2256?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/9078fcb33f27896df29f7017e5da9b50_4656265182889713605.png,Characters/久岐忍_2256.png,PNG,image/png,256,256,104103,d22d2541fcdc7bb1ff005a375c9148446e01bcc4d30c8612e051a4bc4e354718,,success,
character_avatar,夜兰,2252,https://wiki.hoyolab.com/pc/genshin/entry/2252?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/3aac1871091d8d5618ada9be534866a9_4537357081989348015.png,Characters/夜兰_2252.png,PNG,image/png,256,256,74768,4cfb6dfa124aa8d6719256fb681b71b1239a3e0b3652a7abe9c4af4ffb6f71bb,,success,
character_avatar,魈,51,https://wiki.hoyolab.com/pc/genshin/entry/51?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/94d2d8d0ed1cecf7f5159fef61bf3901_6927296500238988271.png,Characters/魈_51.png,PNG,image/png,256,256,88989,ff3ffff31654f5e41e724fee6f866df49fff2a7b5b41d1561a6bf50f5cca1ba9,,success,
character_avatar,香菱,50,https://wiki.hoyolab.com/pc/genshin/entry/50?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/df3327f02795e541b17b6a2d91a6b51d_6188115182942203289.png,Characters/香菱_50.png,PNG,image/png,256,256,74617,a4088b736f50dff5352dfb67eab7701941932f880067eef2f557fc695a431185,,success,
character_avatar,雷电将军,49,https://wiki.hoyolab.com/pc/genshin/entry/49?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/07/31/59155606/2669f7bf2fdea7ccf0a4aa7ac9f250b2_5238393928427496168.png,Characters/雷电将军_49.png,PNG,image/png,256,256,100011,3ffb9c0eb21aa527ed443dcff09ef819c70b10bf85f5105650f86de686d66302,,success,
character_avatar,雷泽,48,https://wiki.hoyolab.com/pc/genshin/entry/48?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/9861f3d359e856d845a81195c0e879e5_3359952789543721625.png,Characters/雷泽_48.png,PNG,image/png,256,256,77623,daae789ab0b07b230a394cefd43235905bdae8cda4e901584d609b4f35cfc060,,success,
character_avatar,阿贝多,47,https://wiki.hoyolab.com/pc/genshin/entry/47?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/b71663c01dc525a09e5591522d2d7943_625618156455509442.png,Characters/阿贝多_47.png,PNG,image/png,256,256,94151,4176fc65f9bb638912f1a3badd782cd0ab44c76882397c58c16a9cedb11bfc21,,success,
character_avatar,钟离,46,https://wiki.hoyolab.com/pc/genshin/entry/46?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/95b4b908502d2ab048428734f37ad3a2_212527091962952135.png,Characters/钟离_46.png,PNG,image/png,256,256,82680,e7050612488291042494663c3058e2c405ecb021d4c46babf8b015b1e820e51d,,success,
character_avatar,重云,45,https://wiki.hoyolab.com/pc/genshin/entry/45?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d8a24efe466937cb6afb4d0bcf73443e_6270411211755104374.png,Characters/重云_45.png,PNG,image/png,256,256,78484,e021a35f37a4be361b92c3f823a76e22fbbbe594ae1f4ba8180671c79bf1cb66,,success,
character_avatar,迪奥娜,44,https://wiki.hoyolab.com/pc/genshin/entry/44?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/81f0600dbc63d66f4d6eef50b92212eb_4852842927779013983.png,Characters/迪奥娜_44.png,PNG,image/png,256,256,88931,f21b72181abc173fbaafc1bf33ede655b342c7f7d3b2c214e78f331b083b122d,,success,
character_avatar,迪卢克,43,https://wiki.hoyolab.com/pc/genshin/entry/43?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/c284c60a2d3817334cc8b89e7f90a0be_2406604934521867494.png,Characters/迪卢克_43.png,PNG,image/png,256,256,92811,87870285f7c5d5488a3be42d03d40cb36b3b3fa80f91ffaa4a74f7260c57e8ca,,success,
character_avatar,达达利亚,42,https://wiki.hoyolab.com/pc/genshin/entry/42?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/ce21cae48f37c74c8d1b6dbf7cba12af_5381207521325198571.png,Characters/达达利亚_42.png,PNG,image/png,256,256,101255,46d350dad3ca62ef836968e466c3326dd56c2a2ccb66cda5331b71ae202a7df6,,success,
character_avatar,辛焱,41,https://wiki.hoyolab.com/pc/genshin/entry/41?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d22f27d581f7ce011e84d03828e16259_5911667195645727594.png,Characters/辛焱_41.png,PNG,image/png,256,256,103667,e512b3afd252051bfc94893d285d7c9dd364e9dcda2cafed6b7c0638eb074fe9,,success,
character_avatar,诺艾尔,40,https://wiki.hoyolab.com/pc/genshin/entry/40?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/c6170d2c621267f83532970e6f3f0599_4882371738469746329.png,Characters/诺艾尔_40.png,PNG,image/png,256,256,103984,eeafc449127efcd98fdedf52eae6f5074c8bfdedfe770c52d7029f245eb08325,,success,
character_avatar,行秋,39,https://wiki.hoyolab.com/pc/genshin/entry/39?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/7a14ab5d2ffc8e31daa94dac4e6f036f_4054452378806421334.png,Characters/行秋_39.png,PNG,image/png,256,256,70737,61d93e838999a2154bbea6ce3417d674b7d81ebf64c88486965dabad1cb3f015,,success,
character_avatar,菲谢尔,38,https://wiki.hoyolab.com/pc/genshin/entry/38?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/caac48b6dc1ae628770c08819c49a096_4690223315810427447.png,Characters/菲谢尔_38.png,PNG,image/png,256,256,92207,c327da402f322831db07fabc7c73a281b906d5f8013520956a04524969c0fec6,,success,
character_avatar,莫娜,37,https://wiki.hoyolab.com/pc/genshin/entry/37?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/4de1d67e5aef5e50495c4b5208aa4acf_6537953813955190081.png,Characters/莫娜_37.png,PNG,image/png,256,256,123688,03bf5bd68026d36a98707721139d7f7c4ce1b09817359c35974f3d14ee361809,,success,
character_avatar,荒泷一斗,36,https://wiki.hoyolab.com/pc/genshin/entry/36?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/831b304c0992a329a48f133c1318a3a8_4924365661986227971.png,Characters/荒泷一斗_36.png,PNG,image/png,256,256,106328,1369d607c1079f832fc88abdee5d470b54bd6f8288387d95ed4f82e1f7606d8b,,success,
character_avatar,芭芭拉,35,https://wiki.hoyolab.com/pc/genshin/entry/35?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/bb74efb2a06b3bc511e6919cefcf4af6_6798297105610301514.png,Characters/芭芭拉_35.png,PNG,image/png,256,256,113018,8b545705309645f5f7ab41d7be09fa29a0f4cf91c0f716d7b70714d0d779e328,,success,
character_avatar,胡桃,34,https://wiki.hoyolab.com/pc/genshin/entry/34?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/e3fed4c9df8745a0c1fa91e954fde2ad_4221141300460786892.png,Characters/胡桃_34.png,PNG,image/png,256,256,103845,63433228b284d259a123455b6592f5c3c629bbb1f80b5ac0bb5debc188973372,,success,
character_avatar,罗莎莉亚,33,https://wiki.hoyolab.com/pc/genshin/entry/33?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d6738afede9d238e1035a5b70d5f7332_3447459868788459339.png,Characters/罗莎莉亚_33.png,PNG,image/png,256,256,103339,0cc4a032dbb8e6936f7eba70a4b0e20b50c4b6d1486f9424c91a6dd8e1e59c4f,,success,
character_avatar,神里绫华,32,https://wiki.hoyolab.com/pc/genshin/entry/32?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/da12098329a0b6e3cd09633b05ca49a3_3678956298189127693.png,Characters/神里绫华_32.png,PNG,image/png,256,256,71738,ece06c8652a09b7adb31ae794abf463631d8998263668a8cef26de0afda8127a,,success,
character_avatar,神里绫人,31,https://wiki.hoyolab.com/pc/genshin/entry/31?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/23833594e42c33453ea978c6eaf2d2c9_8005358198230569547.png,Characters/神里绫人_31.png,PNG,image/png,256,256,94933,e21d9d6b974b4694392a387f529bb1a2831e1df281354e214cd6de38609cb951,,success,
character_avatar,砂糖,30,https://wiki.hoyolab.com/pc/genshin/entry/30?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/c89e6cb0c50857edfd5ff438db3879de_3523850344623399779.png,Characters/砂糖_30.png,PNG,image/png,256,256,101631,be6697888fe683e17b019dd1ee7e64a300b2f31ee0e6814559f322441ecaa05b,,success,
character_avatar,申鹤,29,https://wiki.hoyolab.com/pc/genshin/entry/29?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/4a04e90fd052abee5db91a62e04bb075_752478327038597656.png,Characters/申鹤_29.png,PNG,image/png,256,256,88452,793a9690eb5a358db8f1e15a2d9c117b6e2177f593902565a512ddd7c9749f74,,success,
character_avatar,甘雨,28,https://wiki.hoyolab.com/pc/genshin/entry/28?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/3836df70a7442c6557fe9062e23d95b0_4306573658954696176.png,Characters/甘雨_28.png,PNG,image/png,256,256,93862,c0c6df9a5335afd248330d99b397c0863f5ff9181bfc45344640aab19d3e7381,,success,
character_avatar,琴,27,https://wiki.hoyolab.com/pc/genshin/entry/27?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/dc4d21c71b5edcb3e41d225b315c26a5_5050188703815898410.png,Characters/琴_27.png,PNG,image/png,256,256,75448,7e26081a8f174c3861c27f91e25e35fd7738858bc25f944261181275e84136aa,,success,
character_avatar,班尼特,26,https://wiki.hoyolab.com/pc/genshin/entry/26?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/987251b5385d22f0d817c61dfe37d892_1022828316344847270.png,Characters/班尼特_26.png,PNG,image/png,256,256,83475,89022f3e68d053b3ddde73030f527551a27f16951393638fcd38e10afbed6035,,success,
character_avatar,珊瑚宫心海,25,https://wiki.hoyolab.com/pc/genshin/entry/25?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/def649ebf30f4fff6a38a10c602cf675_174461238333272915.png,Characters/珊瑚宫心海_25.png,PNG,image/png,256,256,82880,6187d4fc5cbe950b786f8dfe3d134d3f924609cd30550cd4b2a81687c1601268,,success,
character_avatar,烟绯,24,https://wiki.hoyolab.com/pc/genshin/entry/24?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/7f4616ee1971ecfd3251207ef85a2d38_6070013783342335702.png,Characters/烟绯_24.png,PNG,image/png,256,256,114601,3418a9dfff9b3f72dfae16e78086682620d9b022a4ebdbccaa42e8cb79a3522c,,success,
character_avatar,温迪,23,https://wiki.hoyolab.com/pc/genshin/entry/23?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/8f6e853d69006df2390197dc04958dc6_7124842681498186358.png,Characters/温迪_23.png,PNG,image/png,256,256,82380,35bf7f0580b127bb914cfc97a0431a49ffa00d99040bcab7933c3bda39d5cc3a,,success,
character_avatar,枫原万叶,22,https://wiki.hoyolab.com/pc/genshin/entry/22?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/bd6df65c90f3983a3e5ffe2530c579c8_9019382475937218063.png,Characters/枫原万叶_22.png,PNG,image/png,256,256,86036,aabb94b3706022f85b25d5899e0abc68f3724eb79fcdd21123d3a4daf849f29b,,success,
character_avatar,早柚,21,https://wiki.hoyolab.com/pc/genshin/entry/21?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d8581bb8b1504ff38581a5231f552379_6016507041529793506.png,Characters/早柚_21.png,PNG,image/png,256,256,94335,fc3b689f966b04889e8091a8adbcdfb526594a9ab74bb33d569addd35c884c32,,success,
character_avatar,旅行者,20,https://wiki.hoyolab.com/pc/genshin/entry/20?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/04f769b0b1671b5ffbbafefd7286b4b2_8705621070531496665.png,Characters/旅行者_20.png,PNG,image/png,501,501,393502,2563b1aa9af2fe9053362f5832223360ab359d8a98e71da04276725fac11de7d,Characters/旅行者（草）_2674.png,success,
character_avatar,旅行者（风）,19,https://wiki.hoyolab.com/pc/genshin/entry/19?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/04f769b0b1671b5ffbbafefd7286b4b2_424756911418322820.png,Characters/旅行者（风）_19.png,PNG,image/png,501,501,393502,2563b1aa9af2fe9053362f5832223360ab359d8a98e71da04276725fac11de7d,Characters/旅行者（草）_2674.png,success,
character_avatar,旅行者（雷）,18,https://wiki.hoyolab.com/pc/genshin/entry/18?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/04f769b0b1671b5ffbbafefd7286b4b2_6563368146694599333.png,Characters/旅行者（雷）_18.png,PNG,image/png,501,501,393502,2563b1aa9af2fe9053362f5832223360ab359d8a98e71da04276725fac11de7d,Characters/旅行者（草）_2674.png,success,
character_avatar,旅行者（岩）,17,https://wiki.hoyolab.com/pc/genshin/entry/17?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/04f769b0b1671b5ffbbafefd7286b4b2_6474636677133417555.png,Characters/旅行者（岩）_17.png,PNG,image/png,501,501,393502,2563b1aa9af2fe9053362f5832223360ab359d8a98e71da04276725fac11de7d,Characters/旅行者（草）_2674.png,success,
character_avatar,托马,16,https://wiki.hoyolab.com/pc/genshin/entry/16?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d5dabd118d90a7606c4226cd91c78817_2393029035550874982.png,Characters/托马_16.png,PNG,image/png,256,256,81855,fe44ff21dad03003431be0ddec5f9ed69bc5e2f39824dfe1ee5e94ba4ec7c895,,success,
character_avatar,宵宫,15,https://wiki.hoyolab.com/pc/genshin/entry/15?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/3c8a8d8b160d6ce0e08bcc51cdd4953f_2633821777653293277.png,Characters/宵宫_15.png,PNG,image/png,256,256,99296,d38d0a482ce135be7f5a665b719f405605f1732fc7a5f084b7fa0b9c77dc7b20,,success,
character_avatar,安柏,14,https://wiki.hoyolab.com/pc/genshin/entry/14?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/5e5c09879e341005a84671eb0032f826_5260597144803269830.png,Characters/安柏_14.png,PNG,image/png,256,256,71905,61915fd348c28060108e925c839f0e58bb0f5592178222f55af4f4d63d7a056e,,success,
character_avatar,埃洛伊,13,https://wiki.hoyolab.com/pc/genshin/entry/13?lang=zh-cn,https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/01/169177528/92f6eddaf09e71b259bf80534ff8b640_5275458637182197804.png,Characters/埃洛伊_13.png,PNG,image/png,256,256,87013,4fe330135c0fec498d0bd27274c2c86151af03b7773aa8452afc3aad6c2e7dda,,success,
character_avatar,可莉,12,https://wiki.hoyolab.com/pc/genshin/entry/12?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/ca5fba7e25bd27e309de326cfaf925bd_1110028334539129241.png,Characters/可莉_12.png,PNG,image/png,256,256,97968,bad65416e0f38c803958cd7281364812be020cf251f96a2d7e527ce693e50ffe,,success,
character_avatar,北斗,11,https://wiki.hoyolab.com/pc/genshin/entry/11?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/849ad812aa69897b24009dd74296bf0f_7989175566585970435.png,Characters/北斗_11.png,PNG,image/png,256,256,97629,fca0659f75ceb615a8ce3168eab60fcc5b149e42c50c5fc6ac24d3f702e67d47,,success,
character_avatar,刻晴,10,https://wiki.hoyolab.com/pc/genshin/entry/10?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/08a844ef01f40ec7c032588fb15ddb06_4867414478259272853.png,Characters/刻晴_10.png,PNG,image/png,256,256,93179,e7bba124ea33266f9814c4730a77873631ffca46acc6e18772ec2b0d83918401,,success,
character_avatar,凯亚,9,https://wiki.hoyolab.com/pc/genshin/entry/9?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/a59b105ea80a314fc010e1886667facb_5543474485028551497.png,Characters/凯亚_9.png,PNG,image/png,256,256,86282,ffff3010eb68157b58a9feb5f6bc021e5f7e6e813b26219857ef7b670eba94b3,,success,
character_avatar,凝光,8,https://wiki.hoyolab.com/pc/genshin/entry/8?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d65fcefa3eb8aedb05c0ddb3111867de_4824309128875972712.png,Characters/凝光_8.png,PNG,image/png,256,256,94193,4665778752457f5a75c5faca84eabdab60ab290fb783a5aa0f791c53c0c7e10b,,success,
character_avatar,八重神子,7,https://wiki.hoyolab.com/pc/genshin/entry/7?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/fe99f0fadeeb003fe11d754ef4486e23_4303297213034238274.png,Characters/八重神子_7.png,PNG,image/png,256,256,100345,ac66d3cb871d79add030cd99f5f732f817aa32af0f3a55b8195c9c1b905d126f,,success,
character_avatar,优菈,6,https://wiki.hoyolab.com/pc/genshin/entry/6?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/d2201d00f4b88d1701d3e70701e73bc4_97528772977352915.png,Characters/优菈_6.png,PNG,image/png,256,256,108386,24fe2e8b1043f22d56a002716f0b0ce0590a8365f18c297ad8918a49a2585d85,,success,
character_avatar,五郎,5,https://wiki.hoyolab.com/pc/genshin/entry/5?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/3733e9e03fbc5d3d84eb4adad49bb1d0_7065620989671291113.png,Characters/五郎_5.png,PNG,image/png,256,256,104340,4e0e98c89c5c2ca7bf33d2c1518199d3d26bd4c0441da3dd4af005021e29f01b,,success,
character_avatar,云堇,4,https://wiki.hoyolab.com/pc/genshin/entry/4?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/3c8dd9a1daabc567d937736f58e60e61_8255594545394381562.png,Characters/云堇_4.png,PNG,image/png,256,256,86843,6c82a6577a5f3909e3cf96c1ffe9ca2ba211f65f879f058be363fd365b2023cb,,success,
character_avatar,九条裟罗,3,https://wiki.hoyolab.com/pc/genshin/entry/3?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/e1306e693d2e305287a753411e638270_2251199649727903784.png,Characters/九条裟罗_3.png,PNG,image/png,256,256,86146,de28a3302b92d10618e3e60afa9d7cd56aaf33af2cad7d59ce3d0f98b1a419cd,,success,
character_avatar,丽莎,2,https://wiki.hoyolab.com/pc/genshin/entry/2?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/736998dd647ad5eb9aa6b8f9a831950d_7134371114525998574.png,Characters/丽莎_2.png,PNG,image/png,256,256,106305,a4aef00697055c63b213f984ffc89aa19daba22c34e43621108a6e03b2e9d886,,success,
character_avatar,七七,1,https://wiki.hoyolab.com/pc/genshin/entry/1?lang=zh-cn,https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2024/05/22/327628065/63d1a5743f40c81ab387400de91460fe_3573441732165368400.png,Characters/七七_1.png,PNG,image/png,256,256,87588,4b454311dc485798b0c9efaef96fbcd042336f07e82f136a505476d90c8fe9e5,,success,
