"category","weapon_type","artifact_set","display_name","part","official_id","source_page_url","source_image_url","local_path","image_format","mime","width","height","bytes","sha256","duplicate_of","status","error"
"Artifact","","纺月的夜歌","纺月的夜歌","Plume","8521","https://wiki.hoyolab.com/pc/genshin/entry/8521?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/b8350998129a66e67c1a7691153da68d_6559589601591776539.png","Artifacts/纺月的夜歌_8521/Plume/纺月的夜歌_Plume_8521.png","png","image/png","256","256","42813","eaeee4da1ca985c3a61170de24092f658eb1a4a0a39ee983c7df3e7a615c7d8a","","success",""
"Artifact","","纺月的夜歌","纺月的夜歌","Sands","8521","https://wiki.hoyolab.com/pc/genshin/entry/8521?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/520482a32f80b5538d6d2e6dc8cc194a_3357590716156202832.png","Artifacts/纺月的夜歌_8521/Sands/纺月的夜歌_Sands_8521.png","png","image/png","256","256","38581","38cd89b03144dd7520f070a5e6a2fa8bca6095abdc570a13dead890f04119f06","","success",""
"Artifact","","纺月的夜歌","纺月的夜歌","Goblet","8521","https://wiki.hoyolab.com/pc/genshin/entry/8521?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/ee26872f032ed3afb25a542cbd3c93a2_8273369387328992297.png","Artifacts/纺月的夜歌_8521/Goblet/纺月的夜歌_Goblet_8521.png","png","image/png","256","256","28390","af34cdef444978de90f3388d907174d301cdda9710f5395cab6838e673f7badc","","success",""
"Artifact","","纺月的夜歌","纺月的夜歌","Circlet","8521","https://wiki.hoyolab.com/pc/genshin/entry/8521?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/a07cddd983ad4528ef4e92c399fa4117_1942671869509903838.png","Artifacts/纺月的夜歌_8521/Circlet/纺月的夜歌_Circlet_8521.png","png","image/png","256","256","40619","0301e24cefdadc2c224cd5c98b3c9a4f842492dd718d7942cb46e8fbbd50651c","","success",""
"Artifact","","穹境示现之夜","穹境示现之夜","Flower","8520","https://wiki.hoyolab.com/pc/genshin/entry/8520?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/7ce20dbf2ffc87b6b942c0f42d0b43d4_6363911804608985715.png","Artifacts/穹境示现之夜_8520/Flower/穹境示现之夜_Flower_8520.png","png","image/png","256","256","39904","ff7e038816683ca4ea285af4e53d231c1020f26e3b8e0292c6f717fcd378c2c8","","success",""
"Artifact","","穹境示现之夜","穹境示现之夜","Plume","8520","https://wiki.hoyolab.com/pc/genshin/entry/8520?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/25c4512875bad223765a5a32c82b09a4_7122872897984003318.png","Artifacts/穹境示现之夜_8520/Plume/穹境示现之夜_Plume_8520.png","png","image/png","256","256","39097","a4f904adbe66049ebf7e9b062921d3db420403a2619e75eedc0e531192d5a4b9","","success",""
"Artifact","","穹境示现之夜","穹境示现之夜","Sands","8520","https://wiki.hoyolab.com/pc/genshin/entry/8520?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/04dfdf0deae5f0fc58529dc89ee94d6f_3380820828725566086.png","Artifacts/穹境示现之夜_8520/Sands/穹境示现之夜_Sands_8520.png","png","image/png","256","256","36552","89d8925a85c15c1b570da1703aa0b8093f64a1880479f5ff1db2aa699a024784","","success",""
"Artifact","","穹境示现之夜","穹境示现之夜","Goblet","8520","https://wiki.hoyolab.com/pc/genshin/entry/8520?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/f474fffae44c4e7a91864113cf5b1f8e_6731765289436648875.png","Artifacts/穹境示现之夜_8520/Goblet/穹境示现之夜_Goblet_8520.png","png","image/png","256","256","29656","1f125877e4c6f9c55e707e0ac80bb9025b298920e56c37396e3b863326582944","","success",""
"Artifact","","穹境示现之夜","穹境示现之夜","Circlet","8520","https://wiki.hoyolab.com/pc/genshin/entry/8520?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/09/01/54a344dc5aca025fbb6cc60a80f7790d_1576492692040107165.png","Artifacts/穹境示现之夜_8520/Circlet/穹境示现之夜_Circlet_8520.png","png","image/png","256","256","35484","195b4bb2f0f50c33a8ab01ca81599d085b6d58c11f0c406a2a9fe85be51ff0bf","","success",""
"Artifact","","深廊终曲","深廊终曲","Flower","7572","https://wiki.hoyolab.com/pc/genshin/entry/7572?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/0e1f032906e5b4969af48952cd1e9dc8_7520234053582760823.png","Artifacts/深廊终曲_7572/Flower/深廊终曲_Flower_7572.png","png","image/png","256","256","54787","2a194faf37c51f8514519816e47bc20d887f59fcead52613d23a5f9d34868cda","","success",""
"Artifact","","深廊终曲","深廊终曲","Plume","7572","https://wiki.hoyolab.com/pc/genshin/entry/7572?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/bf39402f87db1168263c7c0898c8ab0c_4434336707917443666.png","Artifacts/深廊终曲_7572/Plume/深廊终曲_Plume_7572.png","png","image/png","256","256","52731","7e4776b55e878ec93416eff09ee67073a533a18bb24d96b4282c9f93f8ec47f2","","success",""
"Artifact","","深廊终曲","深廊终曲","Sands","7572","https://wiki.hoyolab.com/pc/genshin/entry/7572?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/968c157b2ae92b17e2e12f346ed306d3_3957606109059683084.png","Artifacts/深廊终曲_7572/Sands/深廊终曲_Sands_7572.png","png","image/png","256","256","62880","9f7dea906f96c71cb1eb967c82a476370d994425725b9f72a488554f182bf210","","success",""
"Artifact","","深廊终曲","深廊终曲","Goblet","7572","https://wiki.hoyolab.com/pc/genshin/entry/7572?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/c498b33d2359b12603471fd65bd22261_7001131486318823058.png","Artifacts/深廊终曲_7572/Goblet/深廊终曲_Goblet_7572.png","png","image/png","256","256","45973","9d03867c4322ab5acc293c8c7a0efb37b2863a3f8e22de1dff80c23b6bb40d3f","","success",""
"Artifact","","深廊终曲","深廊终曲","Circlet","7572","https://wiki.hoyolab.com/pc/genshin/entry/7572?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/2a6efc1386ae931f69a7283451487697_4821946115247116338.png","Artifacts/深廊终曲_7572/Circlet/深廊终曲_Circlet_7572.png","png","image/png","256","256","63628","dffe456240b2bf2538986ceaa6b08b050ffaae33332189e0a710a780f81d315d","","success",""
"Artifact","","长夜之誓","长夜之誓","Flower","7571","https://wiki.hoyolab.com/pc/genshin/entry/7571?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/05fda276bef09554c8f211f522d0af40_1290506833468245966.png","Artifacts/长夜之誓_7571/Flower/长夜之誓_Flower_7571.png","png","image/png","256","256","51009","ef9d6ca579f591b0c04f4b79fb3ceba6a89c1982f03fabfe62654fcf1bc1c3b4","","success",""
"Artifact","","长夜之誓","长夜之誓","Plume","7571","https://wiki.hoyolab.com/pc/genshin/entry/7571?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/3cf2511dfb1f91696a0ee986e5f1fb22_3371878648281977517.png","Artifacts/长夜之誓_7571/Plume/长夜之誓_Plume_7571.png","png","image/png","256","256","56733","d6c5a48d9dad15e30dd1b46aa5c2c17437ed55db7501b40e8730581f13b93168","","success",""
"Artifact","","长夜之誓","长夜之誓","Sands","7571","https://wiki.hoyolab.com/pc/genshin/entry/7571?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/a3e5d377be8f8a8104334ae67f6c9ad4_5448561950892900897.png","Artifacts/长夜之誓_7571/Sands/长夜之誓_Sands_7571.png","png","image/png","256","256","53000","34a47ce3162af6cded337c1a2aaf291aca8eb59ec2154f76a58ef4ffb05b08d5","","success",""
"Artifact","","长夜之誓","长夜之誓","Goblet","7571","https://wiki.hoyolab.com/pc/genshin/entry/7571?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/16b85e568d3142cb76a402c1f2a2ba3b_6000909972545702054.png","Artifacts/长夜之誓_7571/Goblet/长夜之誓_Goblet_7571.png","png","image/png","256","256","44705","613cac3995ac54fb53865239b0a8ed95876ddcb08e8c51bcb902766f0b5633d5","","success",""
"Artifact","","长夜之誓","长夜之誓","Circlet","7571","https://wiki.hoyolab.com/pc/genshin/entry/7571?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2025/03/17/a31853ec22fd57e5d86d57410b9f29ab_3854054807161215062.png","Artifacts/长夜之誓_7571/Circlet/长夜之誓_Circlet_7571.png","png","image/png","256","256","38884","2af81cdce5baf0ecd64a389286e1450fa00e22347b0deffc791722ef5b3583eb","","success",""
"Artifact","","黑曜秘典","黑曜秘典","Flower","6554","https://wiki.hoyolab.com/pc/genshin/entry/6554?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/f1c9b10136958bf2133db02dfa6b688f_6157722208608787565.png","Artifacts/黑曜秘典_6554/Flower/黑曜秘典_Flower_6554.png","png","image/png","256","256","98288","3e8e210867ba25543e1a4d8c3072136015f2044f521fb904075051144fa154dd","","success",""
"Artifact","","黑曜秘典","黑曜秘典","Plume","6554","https://wiki.hoyolab.com/pc/genshin/entry/6554?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/cd11df3be5420d2c53c2da0d3298eb92_4238581052558034331.png","Artifacts/黑曜秘典_6554/Plume/黑曜秘典_Plume_6554.png","png","image/png","256","256","96750","c16b00d4ddee47f3100da4d55e8c4ae6ca18cc160907178ecc7406bd012a307f","","success",""
"Artifact","","黑曜秘典","黑曜秘典","Sands","6554","https://wiki.hoyolab.com/pc/genshin/entry/6554?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/c8beccbbaad367c54a75b4967ad97b0e_2180942505065324006.png","Artifacts/黑曜秘典_6554/Sands/黑曜秘典_Sands_6554.png","png","image/png","256","256","74846","f76b80f3cc0c7e0e123023ca15736f1833875fba23d47d023553252679fc5e07","","success",""
"Artifact","","黑曜秘典","黑曜秘典","Goblet","6554","https://wiki.hoyolab.com/pc/genshin/entry/6554?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/7d671f861ea037febc1e4d2a15cbfb73_5145216481466413723.png","Artifacts/黑曜秘典_6554/Goblet/黑曜秘典_Goblet_6554.png","png","image/png","256","256","79800","9ec85ffc0f78c6d7b3103c73a1b298af9deda792b14affc47df4913989ea0e23","","success",""
"Artifact","","黑曜秘典","黑曜秘典","Circlet","6554","https://wiki.hoyolab.com/pc/genshin/entry/6554?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/7f54914c919ac28a4d45fa1649bf02e2_5641403472427901403.png","Artifacts/黑曜秘典_6554/Circlet/黑曜秘典_Circlet_6554.png","png","image/png","256","256","100660","6f304515fe733fbfe55e12cc1071988a568193745c47567a415f7766fc271bb2","","success",""
"Artifact","","烬城勇者绘卷","烬城勇者绘卷","Flower","6553","https://wiki.hoyolab.com/pc/genshin/entry/6553?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/6055f18fb691b61cef38b7e67460b60d_6490807548223228609.png","Artifacts/烬城勇者绘卷_6553/Flower/烬城勇者绘卷_Flower_6553.png","png","image/png","256","256","64788","79a3f80a31da4aa3acc0124db146ce316a9c2cc5153c2295e39fd0d6ecd45bcd","","success",""
"Artifact","","烬城勇者绘卷","烬城勇者绘卷","Plume","6553","https://wiki.hoyolab.com/pc/genshin/entry/6553?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/6ad5095f324c2da829ecaa5e2ed13af9_2791497672459683103.png","Artifacts/烬城勇者绘卷_6553/Plume/烬城勇者绘卷_Plume_6553.png","png","image/png","256","256","62207","c5da59e02f72891ec08fd326ad318f2310bbe109ab033f381b51cd88ffbf1ed9","","success",""
"Artifact","","烬城勇者绘卷","烬城勇者绘卷","Sands","6553","https://wiki.hoyolab.com/pc/genshin/entry/6553?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/a2ae1599bf777b2faaa24dc4e629cf4c_2042174925391819788.png","Artifacts/烬城勇者绘卷_6553/Sands/烬城勇者绘卷_Sands_6553.png","png","image/png","256","256","57018","34463e52e35ef9fa2b4c893bcb244029816bba1b113495e50e24788dea29342f","","success",""
"Artifact","","烬城勇者绘卷","烬城勇者绘卷","Goblet","6553","https://wiki.hoyolab.com/pc/genshin/entry/6553?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/4d6b0bc9d58b7422f9a526a07db0121e_5191437028020188740.png","Artifacts/烬城勇者绘卷_6553/Goblet/烬城勇者绘卷_Goblet_6553.png","png","image/png","256","256","40265","e0cf8a5f48889a919e3b7f8d7193a892710f858435d0c8dbdb261049400d1ccc","","success",""
"Artifact","","烬城勇者绘卷","烬城勇者绘卷","Circlet","6553","https://wiki.hoyolab.com/pc/genshin/entry/6553?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/08/23/8dd572d52a191ab5eb1be208f13ae321_4880360490369502400.png","Artifacts/烬城勇者绘卷_6553/Circlet/烬城勇者绘卷_Circlet_6553.png","png","image/png","256","256","65885","65fb9c9b85cbc804d65ef04c912368ed9c973e2ad9d79b684f1a75a204482647","","success",""
"Artifact","","未竟的遐思","未竟的遐思","Flower","5579","https://wiki.hoyolab.com/pc/genshin/entry/5579?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/be0eae1774ad7d59a3eeeb5c6620ff04_7706930216708045009.png","Artifacts/未竟的遐思_5579/Flower/未竟的遐思_Flower_5579.png","png","image/png","256","256","73998","bb9b6fc22dbdb292d77375b909214db15030b2a528a904601229c7ab32599386","","success",""
"Artifact","","未竟的遐思","未竟的遐思","Plume","5579","https://wiki.hoyolab.com/pc/genshin/entry/5579?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/356c6b0e1be129282f759d8844872c7d_2911260570448763671.png","Artifacts/未竟的遐思_5579/Plume/未竟的遐思_Plume_5579.png","png","image/png","256","256","69057","adbd7264083d3bc6e0e141e4619858c37e5585830f76dc419ef72bdcbca9c1af","","success",""
"Artifact","","未竟的遐思","未竟的遐思","Sands","5579","https://wiki.hoyolab.com/pc/genshin/entry/5579?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/961efd0280cfadc4952d4c6712779ae0_5198113777324256516.png","Artifacts/未竟的遐思_5579/Sands/未竟的遐思_Sands_5579.png","png","image/png","256","256","67993","3b233995409d8f1985197d6b318dc671217ab4c06e4899da5f9842a8fec98fac","","success",""
"Artifact","","未竟的遐思","未竟的遐思","Goblet","5579","https://wiki.hoyolab.com/pc/genshin/entry/5579?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/2715fda27d0c7648a18d86e63c0acde6_74506093822425326.png","Artifacts/未竟的遐思_5579/Goblet/未竟的遐思_Goblet_5579.png","png","image/png","256","256","53814","7a123950ae28fc56300e43103a066a95be246015261d91a27d5664cf20d80341","","success",""
"Artifact","","未竟的遐思","未竟的遐思","Circlet","5579","https://wiki.hoyolab.com/pc/genshin/entry/5579?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/925dc4dabaecad2b23d09b55aab1ddfa_3872589593012142520.png","Artifacts/未竟的遐思_5579/Circlet/未竟的遐思_Circlet_5579.png","png","image/png","256","256","78630","e92ec5197300b94444529c97ed1e291dec470b0df558174f2ea14009fd613904","","success",""
"Artifact","","谐律异想断章","谐律异想断章","Flower","5578","https://wiki.hoyolab.com/pc/genshin/entry/5578?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/6821618a8429049eb3ccee4e07d2711f_694231563758205175.png","Artifacts/谐律异想断章_5578/Flower/谐律异想断章_Flower_5578.png","png","image/png","256","256","62486","8b8c5c7a47893ad0fbb4137f7576117ef616e6fbf9809703bae6d01f839d22f3","","success",""
"Artifact","","谐律异想断章","谐律异想断章","Plume","5578","https://wiki.hoyolab.com/pc/genshin/entry/5578?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/7557f4558ab243d82e8b6b9994fc97ee_7049965257988970706.png","Artifacts/谐律异想断章_5578/Plume/谐律异想断章_Plume_5578.png","png","image/png","256","256","67406","582097fc17e89b8993d79dae8016107f554cd0e1e0021faab6c597ac0a3ec1b0","","success",""
"Artifact","","谐律异想断章","谐律异想断章","Sands","5578","https://wiki.hoyolab.com/pc/genshin/entry/5578?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/8a60b825d5c4ea6a98ca21ae0d1ccc72_307495920493492963.png","Artifacts/谐律异想断章_5578/Sands/谐律异想断章_Sands_5578.png","png","image/png","256","256","58305","bb7c20d690a3cffae27413f2b63b4fa1cb15efcff650b9ddfa89c00d796b5452","","success",""
"Artifact","","谐律异想断章","谐律异想断章","Goblet","5578","https://wiki.hoyolab.com/pc/genshin/entry/5578?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/7df24b7057d7243b568a5a1eafa8ca1a_2611552752890561317.png","Artifacts/谐律异想断章_5578/Goblet/谐律异想断章_Goblet_5578.png","png","image/png","256","256","53768","919c1dce2433f78e61feedc309a2d378c5164adb492b8bd0c25c56da5188be82","","success",""
"Artifact","","谐律异想断章","谐律异想断章","Circlet","5578","https://wiki.hoyolab.com/pc/genshin/entry/5578?lang=zh-cn","https://act-webstatic.hoyoverse.com/event-static-hoyowiki-admin/2024/04/24/e68d2442bdc24bbbb13e6a22e4b38693_6863197715435008561.png","Artifacts/谐律异想断章_5578/Circlet/谐律异想断章_Circlet_5578.png","png","image/png","256","256","65663","4396499833fbdce03efd122f7e57059d1faa10959b27f6167e6f30250f487e36","","success",""
"Artifact","","昔时之歌","昔时之歌","Flower","4717","https://wiki.hoyolab.com/pc/genshin/entry/4717?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/111d739805a42b2d74bf4bb677939b70_6547651101075453859.png","Artifacts/昔时之歌_4717/Flower/昔时之歌_Flower_4717.png","png","image/png","256","256","64784","91ec6cd230b280253708fb2b7c099ad9f1854ba72de161314e48afe38fc8758b","","success",""
"Artifact","","昔时之歌","昔时之歌","Plume","4717","https://wiki.hoyolab.com/pc/genshin/entry/4717?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/7789fb5e684cf95a7011657d0fa8a971_3661329420400099573.png","Artifacts/昔时之歌_4717/Plume/昔时之歌_Plume_4717.png","png","image/png","256","256","73390","a7cbcb0ab74d0ea961ade116a77165d3f075fd00587dcfe9a4b406c18399fe60","","success",""
"Artifact","","昔时之歌","昔时之歌","Sands","4717","https://wiki.hoyolab.com/pc/genshin/entry/4717?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/cb19bd226823287c1019b7734aa59dfd_2584837116255749477.png","Artifacts/昔时之歌_4717/Sands/昔时之歌_Sands_4717.png","png","image/png","256","256","58701","27dab0c985402573b445fe36fbe8294e256456ce6138ff6ac9f5c6e395498aef","","success",""
"Artifact","","昔时之歌","昔时之歌","Goblet","4717","https://wiki.hoyolab.com/pc/genshin/entry/4717?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/cbc1ed71c7c29bdf0c32a1c4eee4ff70_6964723436707460927.png","Artifacts/昔时之歌_4717/Goblet/昔时之歌_Goblet_4717.png","png","image/png","256","256","55226","d8759cc29fd09ee856d9321b350a5759368ec9039d9051b0a689d9dea2175063","","success",""
"Artifact","","昔时之歌","昔时之歌","Circlet","4717","https://wiki.hoyolab.com/pc/genshin/entry/4717?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/6e9a0be1b44bfdc612da88a1c187148d_150883745846075274.png","Artifacts/昔时之歌_4717/Circlet/昔时之歌_Circlet_4717.png","png","image/png","256","256","60114","35d888f1f740034b6ff9d2391778f1067c240fd4c3b65b00f74d8e468c77c378","","success",""
"Artifact","","回声之林夜话","回声之林夜话","Flower","4716","https://wiki.hoyolab.com/pc/genshin/entry/4716?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/55b397257c1f688f6ab611cf1b6567e1_8974281234463038038.png","Artifacts/回声之林夜话_4716/Flower/回声之林夜话_Flower_4716.png","png","image/png","256","256","63258","a165fbae3197986f1b0eeef386995afa8439f4897778e2c19df7d55f3c52bc2d","","success",""
"Artifact","","回声之林夜话","回声之林夜话","Plume","4716","https://wiki.hoyolab.com/pc/genshin/entry/4716?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/d9d39d9f046d5d23c3d497574be55a82_3374603816293043337.png","Artifacts/回声之林夜话_4716/Plume/回声之林夜话_Plume_4716.png","png","image/png","256","256","61821","fbc63fdff949a1ef77e9f3b40aab5fa58b99d40a2ecc3772cdbb7ea7388f3203","","success",""
"Artifact","","回声之林夜话","回声之林夜话","Sands","4716","https://wiki.hoyolab.com/pc/genshin/entry/4716?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/f319dfcbe0c561fc66f06def271298ed_1906261082466906038.png","Artifacts/回声之林夜话_4716/Sands/回声之林夜话_Sands_4716.png","png","image/png","256","256","57871","235b58914c1be05c04b6474ac6d1f79758af0a24293656f08fe370fc055eb417","","success",""
"Artifact","","回声之林夜话","回声之林夜话","Goblet","4716","https://wiki.hoyolab.com/pc/genshin/entry/4716?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/b14fd20a3b0aadd16b52e7ea72596745_5080836909219297672.png","Artifacts/回声之林夜话_4716/Goblet/回声之林夜话_Goblet_4716.png","png","image/png","256","256","41331","a1f38d92ed0245d1975bfcd717ae906dc111507bcb5c2845b0c7c1dd39a4fc6c","","success",""
"Artifact","","回声之林夜话","回声之林夜话","Circlet","4716","https://wiki.hoyolab.com/pc/genshin/entry/4716?lang=zh-cn","https://act-upload.hoyoverse.com/event-ugc-hoyowiki/2023/12/19/157749474/81147a28166df7fec906ce279a2a5c7f_1703624563461010793.png","Artifacts/回声之林夜话_4716/Circlet/回声之林夜话_Circlet_4716.png","png","image/png","256","256","58628","f3e8cf731f91a65f857c8268a99cce7e3948692f2584ec123598150c2ce9f2ef","","success",""
"Artifact","","黄金剧团","黄金剧团","Flower","3991","https://wiki.hoyolab.com/pc/genshin/entry/3991?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/6d62d7a59b21810f30a7e74f21998494_7445494417960212011.png","Artifacts/黄金剧团_3991/Flower/黄金剧团_Flower_3991.png","png","image/png","256","256","67684","32903e335c5cd9d797aefd7ed72b707d8f8f0e2bd41187feea94c4e4cd1ca571","","success",""
"Artifact","","黄金剧团","黄金剧团","Plume","3991","https://wiki.hoyolab.com/pc/genshin/entry/3991?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/c32bab10651059ad3c0c8a0e5bbd2e03_5424504174202920945.png","Artifacts/黄金剧团_3991/Plume/黄金剧团_Plume_3991.png","png","image/png","256","256","65494","972e610e623948d6b41abca2c8080d24ca3cc0e89be95dfc27f7766170d36051","","success",""
"Artifact","","黄金剧团","黄金剧团","Sands","3991","https://wiki.hoyolab.com/pc/genshin/entry/3991?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/10c41dd09f04615c3ff216fda90bff72_8368821233653067217.png","Artifacts/黄金剧团_3991/Sands/黄金剧团_Sands_3991.png","png","image/png","256","256","70287","c98beef15bcc59e183e6540b81026e86308efacf51e5094bc84a1d4355054baf","","success",""
"Artifact","","黄金剧团","黄金剧团","Goblet","3991","https://wiki.hoyolab.com/pc/genshin/entry/3991?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/8e44740c21afd286149109475c157ed1_7396912772645348401.png","Artifacts/黄金剧团_3991/Goblet/黄金剧团_Goblet_3991.png","png","image/png","256","256","57072","e2794816af2de4122877d7462fc8925cbefddb2a8f00392154bf498567248f39","","success",""
"Artifact","","黄金剧团","黄金剧团","Circlet","3991","https://wiki.hoyolab.com/pc/genshin/entry/3991?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/a8668d27d97594684bb7ff73aad22cdd_4971474731023373191.png","Artifacts/黄金剧团_3991/Circlet/黄金剧团_Circlet_3991.png","png","image/png","256","256","76611","019e53cc08197be0ed35293ba0017bb48f9e5018b5b43824b2243b0e85c974ee","","success",""
"Artifact","","逐影猎人","逐影猎人","Flower","3990","https://wiki.hoyolab.com/pc/genshin/entry/3990?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/26650d6cbdc6b6a48ca5094dfe4582ab_3503367929782343503.png","Artifacts/逐影猎人_3990/Flower/逐影猎人_Flower_3990.png","png","image/png","256","256","60973","a596a213ab083a2e381768dc4451e101036b5aba8fe3330b583b83e9dd6b52cb","","success",""
"Artifact","","逐影猎人","逐影猎人","Plume","3990","https://wiki.hoyolab.com/pc/genshin/entry/3990?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/539b03bed1057707abd643147e18abde_368390775010323421.png","Artifacts/逐影猎人_3990/Plume/逐影猎人_Plume_3990.png","png","image/png","256","256","70253","60c110a18017eea9be14c2b3006e0a79284a8841b664e8cfc5282a44ddcc13d5","","success",""
"Artifact","","逐影猎人","逐影猎人","Sands","3990","https://wiki.hoyolab.com/pc/genshin/entry/3990?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/77b5fbe7f1897a203e19bdabb8b884f4_2367584563516914616.png","Artifacts/逐影猎人_3990/Sands/逐影猎人_Sands_3990.png","png","image/png","256","256","56601","02185496a0439ad3054c865bdf3d20b422f3781884a822aef98e7e3ed647d83d","","success",""
"Artifact","","逐影猎人","逐影猎人","Goblet","3990","https://wiki.hoyolab.com/pc/genshin/entry/3990?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/11a22edcd81c3d43934f3c760cf982ef_6852157376644490002.png","Artifacts/逐影猎人_3990/Goblet/逐影猎人_Goblet_3990.png","png","image/png","256","256","42175","e00a446cc7776afac81add682d35a388b350ecb328741d93fc79d7e2a95fa365","","success",""
